titles,lastest_Chap,types,views,follows,condition,discription,teasers,links 
108 Cô Gái,Chapter 26,Tình trạng:Đang tiến hành,Bình luận:227,Ngày cập nhật:2 ngày trước,Lượt xem:235K,"“Từ bây giờ chúng ta sẽ kiểm tra” Nghe giọng nói đó, Hartwan ngơ ngác hỏi. “Kiểm tra?” Gật đầu, cô ôm chặt Hartwan và thì thầm vào đề thi. “Nếu thứ anh yêu không phải là vỏ bọc, hãy tìm em giữa 108 cô gái có khuôn mặt giống em” *** Dessa, một nàng phù thủy đã xây dựng cả một đế quốc cho người đàn ông mà cô yêu thương, nhưng cô không thể tin vào anh ta. Trước khi đưa ra quyết định phải từ bỏ tất cả quyền lực của phù thủy và trở thành một con người bình thường để có thể sinh ra một đứa cháu trai của hoàng gia. cô đã đặt ra một vụ cá cược để thử lòng hoàng đế Heartwan, người thề sẽ yêu thương cô vĩnh viễn. Phải tìm ra cô giữa 107 người phụ nữ có khuôn mặt giống mình. Hoàng đế Hartwan đã chấp nhận điều này và gọi 107 người phụ nữ có khuôn mặt giống Dessa đến hoàng cung với một điều kiện độc đáo rằng bất kể anh ta có chọn ai, anh ta cũng sẽ nhận cô ấy làm hoàng hậu. Trong khi đó, phù thủy Arit, người ngưỡng mộ Dessa, lén lút lẻn vào hoàng cung để cản trở vụ cá cược của Dessa, để cô không trở thành con người… Trong được tiến hành trong sự hỗn loạn không thể biết trước được, rốt cuộc ai là người chiến thắng trong vụ cá cược cuối cùng?",//st.nettruyenup.com/data/comics/180/108-co-gai.jpg,https://www.nettruyenup.com/truyen-tranh/108-co-gai-71348
Ác Ma May Mắn,Chapter 60,"Thể loại:Comedy, Fantasy, Manhua, Ngôn Tình, Trinh Thám, Truyện Màu",Lượt xem:745K,Theo dõi:11K,Tình trạng:Đang tiến hành,"Bạn của cô là Gia Mỹ đã tự tử vì bị bắt nạt ở nơi làm việc, để trả thù cho bạn mình, Thiên Hạ đã ước một điều ước với ác ma. Máy quay ẩn, ông chủ thờ ơ, đồng nghiệp niềm nở … Khi cuộc điều tra đi vào sâu hơn, thì sự thật cũng dần dần được hé lộ. Đây là cuộc đấu tranh giữa người với người, cũng là ván cờ giữa thần và thần. Tuy nhiên, ác ma mới là thần thánh, hay là những con người đang mang trong mình trái tim ác ý kia?",//st.nettruyenup.com/data/comics/108/ac-ma-may-man.jpg,https://www.nettruyenup.com/truyen-tranh/ac-ma-may-man-70508
Tôi Sẽ Ly Hôn Với Người Chồng Bạo Chúa Của Mình,Chapter 31.2,Tình trạng:Đang tiến hành,Bình luận:1.271,Ngày cập nhật:2 ngày trước,Lượt xem:1.330K,,//st.nettruyenup.com/data/comics/230/toi-se-ly-hon-voi-nguoi-chong-bao-chua-c-6731.jpg,https://www.nettruyenup.com/truyen-tranh/toi-se-ly-hon-voi-nguoi-chong-bao-chua-cua-minh-66534
Kẻ Bảo Vệ Phù Thủy Là Một Orge,Chapter 71,"Thể loại:Action, Comedy, Fantasy, Manga, Romance, Shounen",Tình trạng:Đang tiến hành,Bình luận:708,Tác giả:Shinohara Kenta,"Mội bộ manga cực bựa và hài hước của tác giả bộ manga đình đám Lost in space .Morihito, một thanh niên giấu sức mạnh orge vượt trội để khép mình sống một cuộc sống bình thường,rồi cô bạn thơ ấu là một phù thủy bỗng tự nhiên xuất hiện và ép cậu trở thành linh thú khế ước, nếu không thì sẽ biến cậu thành một con hổ lai bò.",//st.nettruyenup.com/data/comics/44/ke-bao-ve-phu-thuy-la-mot-orge.jpg,https://www.nettruyenup.com/truyen-tranh/ke-bao-ve-phu-thuy-la-mot-orge-381880
Nữ Đồ Đệ Ai Nấy Đều Muốn Giết Ta,Chapter 15,Tác giả:Mộng tiên giới,Lượt xem:431K,Theo dõi:17K,Tình trạng:Đang tiến hành,"Sỡ hữu ký ức của thể kỷ 21, ta xuyên không lên trên người đại lão "" tô bắc "", mang theo hệ thống "" thu đồ đệ tối cao vạn lần phản hồi"". Các nữ đệ tử chẳng những đẹp như hoa, hơn nữa còn là số mệnh màu đỏ gia thân, điều này đặt ở bất kỳ một bộ tiểu thuyết nào cũng có thể trở thành thiên tuyển chi tử của nhân vật chính. Nhưng đám đồ nhi hận không thể đem ta rút gân lột xương, rốt cuộc kiếp trước tô bắc đã làm gì với cái đám đồ đệ này a!!!",//st.nettruyenup.com/data/comics/45/nu-do-de-ai-nay-deu-muon-giet-ta.jpg,https://www.nettruyenup.com/truyen-tranh/nu-do-de-ai-nay-deu-muon-giet-ta-76589
Vừa Chơi Đã Có Tài Khoản Vương Giả,Chapter 151,Tình trạng:Đang tiến hành,Bình luận:8.598,Ngày cập nhật:2 ngày trước,Lượt xem:26M,,//st.nettruyenup.com/data/comics/211/vua-choi-da-co-tai-khoan-vuong-gia.jpg,https://www.nettruyenup.com/truyen-tranh/vua-choi-da-co-tai-khoan-vuong-gia-357950
Thay Đổi Tôi,Chapter 24,"Thể loại:Drama, Manhwa, Romance, Truyện Màu, Webtoon",Tình trạng:Đang tiến hành,Bình luận:142,Tác giả:Lee Jiho - Hotti,"Điều gì sẽ xảy ra nếu tôi có thể sống với vẻ ngoài mà mình mong muốn chỉ sau một đêm, như một điều kiện để mua một hợp đồng bảo hiểm nhân thọ đáng ngờ?Đánh cắp một khuôn mặt để thay đổi cuộc sống của bạn!",//st.nettruyenup.com/data/comics/251/thay-doi-toi.jpg,https://www.nettruyenup.com/truyen-tranh/thay-doi-toi-77819
Vị Hôn Thê Của Thái Tử,Chapter 36,"Thể loại:Cổ Đại, Drama, Manhwa, Ngôn Tình, Truyện Màu",Lượt xem:1.118K,Theo dõi:29K,Tình trạng:Đang tiến hành,"Một bí mật của thái tử mà tôi, hầu gái của hoàng cung vô tình nghe được. Vị hôn thê đã bỏ trốn của thái tử thực ra là một người đàn ông?! “Xin hãy tha mạng cho tôi! Tôi sẽ làm theo dù là bất cứ điều gì!” ""Bất cứ điều gì ư?"" Khi tôi gật đầu lia lịa, thái tử nở một nụ cười lạnh. Chỉ có một cách để sống chính là im lặng!! ""Vậy ta sẽ chọn cô"" ""Chọn tôi?"" ""Làm vị hôn thê mới của ta"" Vì thế nên tôi đã trở thành vị hôn thê(thay thế) của thái tử. *** ""Nếu hai tuần sau tổ chức bữa tiệc an toàn, ta sẽ để em đi"" Tôi đã tin lời nói của thái tử và cố gắng chịu đựng. Chúng tôi đã tổ chức một bữa tiệc an toàn...nhưng tại sao anh ta vẫn chưa cho tôi đi? ""Bây giờ người đó cũng đã quay về rồi, vậy nên tôi sẽ rời đi"" ""Ai nói?"" Tôi cứ tưởng bản thân chỉ là người thay thế. ""Em không được đi đâu cả, vì em là vị hôn thê duy nhất của ta"" Đột nhiên thái tử trở nên thật kỳ lạ...",//st.nettruyenup.com/data/comics/219/vi-hon-the-cua-thai-tu.jpg,https://www.nettruyenup.com/truyen-tranh/vi-hon-the-cua-thai-tu-73691
Teisou gyakuten sekai,Chapter 25,"Thể loại:Comedy, Ecchi, Manga, Mature, School Life, Seinen",Lượt xem:497K,Theo dõi:6.593,Tình trạng:Đang tiến hành,"Đúng như tiêu đề luôn, một thế giới nơi luân thường đạo lí bị đảo lộn.",//st.nettruyenup.com/data/comics/205/teisou-gyakuten-sekai.jpg,https://www.nettruyenup.com/truyen-tranh/teisou-gyakuten-sekai-181250
Hảo Vị Hầm Ngục,Chapter 91,Tình trạng:Đang tiến hành,Bình luận:585,Ngày cập nhật:2 ngày trước,Lượt xem:1.245K,"Sau khi em gái bị nuốt bởi một con rồng và mất tất cả các nguồn cung cấp trong một cuộc đột kích dungeon thất bại, Laois và nhóm của mình quyết tâm cứu em gái mình trước khi cô bị tiêu hóa. Hoàn toàn bị phá sản và phải ăn những con quái vật làm thức ăn, họ gặp một người lùn sẽ giới thiệu họ đến với thế giới của dungeon meshi – món ăn được làm từ các thành phần như thịt của con dơi khổng lồ, nấm biết đi, thậm chí là những củ sâm biết nói…",//st.nettruyenup.com/data/comics/255/hao-vi-ham-nguc.jpg,https://www.nettruyenup.com/truyen-tranh/hao-vi-ham-nguc-107510
Đặc Vụ Song Sinh,Chapter 11,"Thể loại:Action, Manhwa, Truyện Màu",Lượt xem:389K,Theo dõi:12K,Tình trạng:Đang tiến hành,"Đặc vụ HID Baek Yi-soo và người anh song sinh Baek Do-gyeong, trùm của một tổ chức tội phạm. Anh em sinh đôi sống cùng một khuôn mặt và cuộc sống khác nhau. Người em trai bị tổ chức phản bội quyết định từ bỏ danh tính của mình và trở thành anh trai. Một nhân viên tình báo, trở thành trùm của một tổ chức tội phạm...!",//st.nettruyenup.com/data/comics/148/dac-vu-song-sinh.jpg,https://www.nettruyenup.com/truyen-tranh/dac-vu-song-sinh-77716
"Tiên Tử, Ngươi Có Điềm Đại Hung!",Chapter 11,Tình trạng:Đang tiến hành,Bình luận:531,Ngày cập nhật:2 ngày trước,Lượt xem:180K,"Xuyên qua tu tiên giới, vương tú phát hiện mình có thể nhìn thấy【 Sinh Tử kiếp 】của những người khác. Giúp những người khác hóa giải điềm dữ, còn có thể phục chế năng lực của họ. Thế là mỗi khi có người gặp nguy hiểm, vương tú đều sẽ từ trên trời giáng xuống giúp đỡ. Mấy ngàn năm quá khứ, cơ hồ tất cả nhưng người còn sống phàm là thiên kiêu, đại năng, tiên tử, yêu nữ, đều thiếu nợ vương tú một ân tình...",//st.nettruyenup.com/data/comics/231/tien-tu-nguoi-co-diem-dai-hung.jpg,https://www.nettruyenup.com/truyen-tranh/tien-tu-nguoi-co-diem-dai-hung-78311
Trở Thành Thần Chủ Cthulhu,Chapter 74,Tình trạng:Đang tiến hành,Bình luận:3.221,Ngày cập nhật:2 ngày trước,Lượt xem:4.369K,,//st.nettruyenup.com/data/comics/44/tro-thanh-than-chu-cthulhu.jpg,https://www.nettruyenup.com/truyen-tranh/tro-thanh-than-chu-cthulhu-62252
Tối Cường Võ Hồn Hệ Thống,Chapter 102,Tình trạng:Đang tiến hành,Bình luận:8.333,Ngày cập nhật:2 ngày trước,Lượt xem:9.381K,Sở Tinh Thần ta chỉ muốn sống một cuộc sống an nhàn và chỉ đam mê với nhưng bộ ngực vừa tay...,//st.nettruyenup.com/data/comics/93/toi-cuong-vo-hon-he-thong.jpg,https://www.nettruyenup.com/truyen-tranh/toi-cuong-vo-hon-he-thong-61789
Tân Cực Phẩm Toàn Năng Cao Thủ,Chapter 45,Tác giả:Hoa Đô Đại Thiếu,Lượt xem:2.522K,Theo dõi:36K,Tình trạng:Đang tiến hành,"Một trận tai nạn xe cộ để Hạ Thiên thu được thấu thị công năng, từ đây hắn bước lên một đầu không giống bình thường con đường.",//st.nettruyenup.com/data/comics/108/tan-cuc-pham-toan-nang-cao-thu.jpg,https://www.nettruyenup.com/truyen-tranh/tan-cuc-pham-toan-nang-cao-thu-597560
Ta Làm Đạo Sĩ Những Năm Kia,Chapter 53,Tình trạng:Đang tiến hành,Bình luận:168,Ngày cập nhật:2 ngày trước,Lượt xem:919K,,//st.nettruyenup.com/data/comics/99/ta-lam-dao-si-nhung-nam-kia.jpg,https://www.nettruyenup.com/truyen-tranh/ta-lam-dao-si-nhung-nam-kia-543710
Tàng Phong,Chapter 80,Tình trạng:Đang tiến hành,Bình luận:1.250,Ngày cập nhật:2 ngày trước,Lượt xem:3.435K,,//st.nettruyenup.com/data/comics/176/tang-phong.jpg,https://www.nettruyenup.com/truyen-tranh/tang-phong-411360
Ta Không Phải Nhân Vật Phản Diện,Chapter 98,Tình trạng:Đang tiến hành,Bình luận:2.296,Ngày cập nhật:2 ngày trước,Lượt xem:6.095K,,//st.nettruyenup.com/data/comics/200/ta-khong-phai-nhan-vat-phan-dien.jpg,https://www.nettruyenup.com/truyen-tranh/ta-khong-phai-nhan-vat-phan-dien-383440
Trong Nhà Có 2 Bạn Gái Song Sinh,Chapter 260,Tình trạng:Đang tiến hành,Bình luận:4.154,Ngày cập nhật:2 ngày trước,Lượt xem:9.317K,,//st.nettruyenup.com/data/comics/190/trong-nha-co-2-ban-gai-song-sinh.jpg,https://www.nettruyenup.com/truyen-tranh/trong-nha-co-2-ban-gai-song-sinh-327020
Ta Là Hàn Tam Thiên,Chapter 111,Tình trạng:Đang tiến hành,Bình luận:9.872,Ngày cập nhật:2 ngày trước,Lượt xem:19M,,//st.nettruyenup.com/data/comics/173/ta-la-han-tam-thien.jpg,https://www.nettruyenup.com/truyen-tranh/ta-la-han-tam-thien-326850
Tôi Chuyển Vàng Tại Mạt Thế,Chapter 417,Tình trạng:Đang tiến hành,Bình luận:13K,Ngày cập nhật:2 ngày trước,Lượt xem:52M,,//st.nettruyenup.com/data/comics/229/toi-chuyen-vang-tai-mat-the.jpg,https://www.nettruyenup.com/truyen-tranh/toi-chuyen-vang-tai-mat-the-309490
Trọng Sinh Thành Cậu Vàng Tại Dị Thế,Chapter 307,"Thể loại:Adventure, Chuyển Sinh, Comic, Fantasy, Manhua, Mystery",Lượt xem:17M,Theo dõi:51K,Tình trạng:Đang tiến hành,"Dương Thiện - ""nhà phê bình tác phẩm"" đã từng nói:  Lão tử dù thành một con chó so với ngươi còn mạnh hơn! Chuyện gì đến rồi sẽ đến, một cái hệ thống thần bí đã thực hiện ""Nguyện vọng"" của hắn . Ở đây, hắn sẽ lấy danh nghĩa một đầu phổ thông cẩu mở màn, nghịch tập đánh mặt chó ngạo thiên? Xin bắt đầu ngươi biểu diễn... Lịch ra truyện: 2 chap/tuần Ủng hộ tôi tại playerduo.com/duchung24",//st.nettruyenup.com/data/comics/104/trong-sinh-thanh-cau-vang-tai-di-the.png,https://www.nettruyenup.com/truyen-tranh/trong-sinh-thanh-cau-vang-tai-di-the-254480
Tạng Phong Hành,Chapter 21,Tình trạng:Đang tiến hành,Bình luận:68,Ngày cập nhật:2 ngày trước,Lượt xem:96K,"Yêu Đao họa hại võ lâm lần nữa lại xuất hiện, Tứ Đại Kiếm Môn nối nhau bị hại. Một thợ rèn thiếu niên Bùi Liệt ở Lưu Ảnh Thành, nào ngờ bị cuốn vào phân tranh? Bí mật thật sự của Yêu Đao là gì?",//st.nettruyenup.com/data/comics/150/tang-phong-hanh.jpg,https://www.nettruyenup.com/truyen-tranh/tang-phong-hanh-206300
Bộ Giáp Tai Ương,Chapter 23,Tình trạng:Đang tiến hành,Bình luận:2.139,Ngày cập nhật:2 ngày trước,Lượt xem:773K,"Trong thế giới này, cấp độ là thứ quyết định mọi thứ. Đây là một thế giới nơi những con quái vật nguy hiểm đi lang thang khắp các vùng đất và các mạo hiểm giả kiếm sống bằng cách tiêu diệt chúng. Với cấp độ là biểu tượng của sức mạnh tuyệt đối, những người có cấp cao hơn sẽ có được sự giàu có và danh tiếng trong khi những người có cấp thấp hơn thì làm tay sai nô lệ. Nhân vật chính, Alca, được gọi là ""kẻ lượm nhặt xác chết"" vì kỹ năng ""không thể nhận điểm kinh nghiệm"" của anh ta, điều này đã ngăn cản anh tăng cấp, khiến anh ta trở thành kẻ ăn mày ở đáy xã hội. Bỗng một ngày anh ta đã lấy được ""áo giáp địa ngục"", một bộ áo giáp của tai họa. Bộ giáp này làm cho anh ta có thể hấp thu cấp của kẻ khác chuyển thành cấp của mình ""Với sức mạnh này, tất cả những người cản đường tôi sẽ là ......""",//st.nettruyenup.com/data/comics/67/bo-giap-tai-uong.jpg,https://www.nettruyenup.com/truyen-tranh/bo-giap-tai-uong-67907
Trở Thành Siêu Diễn Viên Chỉ Bằng Việc Đọc Sách,Chapter 31,"Thể loại:Action, Adventure, Chuyển Sinh, Fantasy, Manhwa, Truyện Màu, Webtoon",Lượt xem:352K,Theo dõi:10K,Tình trạng:Đang tiến hành,"Vì không có năng khiếu và tài năng nên chàng trai Seon-hyeon đã từ bỏ ước mơ thuở nhỏ của mình để trở thành một nhà biên kịch.Song-hyeon là một chàng trai đầy lòng nhiệt huyết và tài năng trong khả năng viết kịch tự nhiên đến đáng kinh ngạc của mình, nhưng diễn xuất vẫn là thứ gì đó thiếu sót.Và vào một ngày, một vụ tai nạn tông xe không đáng muốn đã xảy ra.",//st.nettruyenup.com/data/comics/36/tro-thanh-sieu-dien-vien-chi-bang-viec-d-5585.jpg,https://www.nettruyenup.com/truyen-tranh/tro-thanh-sieu-dien-vien-chi-bang-viec-doc-sach-68388
