titles,discripsion,lastest_Chap,condition,view,follow,link 
"Công Tước, Đó Là Anh Trai Tôi","Trong một cuốn tiểu thuyết giả tưởng, tôi bỗng đã trở thành Astel, em gái không bao giờ xuất hiện của nam chính. Trong khi anh trai Cassian đang đấu tranh để trả thù của gia tộc, thì nhiệm vụ của tôi là tìm và đối phó với kẻ phản diện cuối cùng vẫn chưa được tiết lộ ngay cả ở cuối nguyên tác!!! Để l...",Chapter 8,Tình trạng: Đang Cập Nhật,"Lượt xem: 42,165",Lượt theo dõi: 609,https://truyenqqhot.com/truyen-tranh/cong-tuoc-do-la-anh-trai-toi-13358
Tank Chair,"Sau khi đỡ hộ em gái mình một phát đạn, Taira Nagi tuy rằng may mắn không chết nhưng giờ đây cậu đã bị mất đi ý thức, sống như người thực vật. Vậy nhưng miễn chỉ cần cảm nhận được sát ý với mình, Nagi sẽ lập tức lấy lại được ý thức và điều này đã được em gái cậu áp dụng cho phương pháp điều trị nhằm...",Chapter 16,Tình trạng: Đang Cập Nhật,"Lượt xem: 47,896",Lượt theo dõi: 312,https://truyenqqhot.com/truyen-tranh/tank-chair-13609
Bắt Đầu Với Chí Tôn Đan Điền,,Chapter 214,Tình trạng: Đang Cập Nhật,"Lượt xem: 4,129,919","Lượt theo dõi: 11,271",https://truyenqqhot.com/truyen-tranh/bat-dau-voi-chi-ton-dan-dien-11054
Cuộc Hôn Nhân Với Boss Nhà Giàu Khét Tiếng,"Vừa mới tốt nghiệp, nhà nước đã bố trí đối tượng cho tôi, mà còn là Dạ Quân Kình – người nằm trong danh sách giới siêu giàu Forbes. Đứng đầu top 10 những người theo chủ nghĩa không kết hôn, Dạ Tinh Quang vốn cho rằng loại đàn ông này rất khó sống chung, vậy mà cô ấy lại rất được cưng chiều! Ai mà bi...",Chapter 47,Tình trạng: Đang Cập Nhật,"Lượt xem: 666,077","Lượt theo dõi: 2,229",https://truyenqqhot.com/truyen-tranh/cuoc-hon-nhan-voi-boss-nha-giau-khet-tieng-12647
Ai Toàn Năng Thay Ký Chủ Báo Thù,"Nữ chính An An là một trí tuệ nhân tạo, người không thích nói nhiều, xuyên qua các thế giới ảo, thay ký chủ báo thù ngược đãi cặn bã.Các ngươi càng bất chấp điểm mấu chốt thu được, ta càng có thể dễ dàng nghiền nát. Đón đọc truyện tranh AI Toàn Năng Thay Ký Chủ Báo Thù sớm nhất tại website Soái Ca C...",Chapter 75,Tình trạng: Đang Cập Nhật,"Lượt xem: 407,670","Lượt theo dõi: 2,331",https://truyenqqhot.com/truyen-tranh/ai-toan-nang-thay-ky-chu-bao-thu-12648
Nyotaika Yankee Gakuen,"Torao Kadoki và Ryohei Inuzuka.Torao là một tên du côn. Cậu luôn coi Ryohei, 1 thanh niên đẹp trai sát gái bonus mạnh nhất trường là cái gai trong mắt. Cậu muốn phân rõ thắng bại với Ryohei nên đã hẹn gặp để tỉ thí 1 trận. Và cũng vào ngày hôm đó, Torao đã gặp phải một chuyện làm thay đổi cả cuộc đờ...",Chapter 33,Tình trạng: Đang Cập Nhật,"Lượt xem: 42,736",Lượt theo dõi: 181,https://truyenqqhot.com/truyen-tranh/nyotaika-yankee-gakuen-13633
Noragami,"Một vị thần trong mắt bạn là như thế nào ? Có một ngôi đền lớn, dân chúng thờ phụng, sùng bái. Vị thần cao to, mặc áo tơ lụa, vương miện lấp lánh?! Không!   Hãy cùng Samurai khám phá, Yato, một vị thần vừa nghèo vừa nhọ.   Đến mỗi cái đền thờ cũng không có phải đi ở nhờ, giúp đỡ người khác bất cứ ch...",Chapter 104,Tình trạng: Đang Cập Nhật,"Lượt xem: 2,608,699","Lượt theo dõi: 6,884",https://truyenqqhot.com/truyen-tranh/noragami-629
Shed! Ryugasaki-San,"Ryugasaki-san trong lớp tôi là một người thằn lằn, và như vậy cô ấy sẽ lột da nhiều lần trong năm. Có vẻ như thời gian như vậy đã đến, và sớm hơn tôi mong đợi.",Chapter 49.5,Tình trạng: Đang Cập Nhật,"Lượt xem: 214,126",Lượt theo dõi: 983,https://truyenqqhot.com/truyen-tranh/shed-ryugasaki-san-10431
Ta Có Một Sơn Trại,,Chapter 527,Tình trạng: Đang Cập Nhật,"Lượt xem: 12,359,214","Lượt theo dõi: 15,797",https://truyenqqhot.com/truyen-tranh/ta-co-mot-son-trai-10785
Tiên Tôn Lạc Vô Cực,"huynh đệ liên tiếp phản bội, một đời tiên tôn cứ thế gục ngã. Tuy rằng thân xác đã chết, nhưng Thần hồn không diệt! Nhờ vào bảo vật ""Thái Hoàng Kinh"" thay đổi nhân quả, trở lại địa cầu, phá bỏ nghiệp chướng, diệt trừ thần phật. Kiếp này quyết dùng danh ""vô cực "" đạp lên trên Thiên Địa Nhật Nguyệt...",Chapter 196,Tình trạng: Đang Cập Nhật,"Lượt xem: 7,377,421","Lượt theo dõi: 17,268",https://truyenqqhot.com/truyen-tranh/tien-ton-lac-vo-cuc-10798
Nhặt Được Một Ma Tôn Đem Về Chăm Sóc,"Lăng Tiêu tính cách ngay thẳng, nhanh nhẹn bất ngờ xuyên không về thế giới tu tiên, trở thành Cửu Dương Chi Thể Lâm Tiếu Tiếu. Cửu Dương Chi Thể là thiên sinh của LƯ( Lô) Đỉnh Chi Thể, Lâm Tiếu Tiếu tư cách là Đại Năng Thượng Quan Lục của Lư Đỉnh, vào lúc chuẩn bị thị tẩm tiền tịch thì bị Lư Đỉnh kh...",Chapter 83,Tình trạng: Đang Cập Nhật,"Lượt xem: 217,795","Lượt theo dõi: 1,719",https://truyenqqhot.com/truyen-tranh/nhat-duoc-mot-ma-ton-dem-ve-cham-soc-6941
"Đỉnh Cấp Khí Vận, Lặng Lẽ Tu Luyện Ngàn Năm","Chuyển thế đi vào tu tiên thế giới, Hàn Tuyệt phát hiện chính mình mang theo trò chơi thuộc tính, vậy mà có thể đổ xúc xắc đổi mới linh căn tư chất cùng Tiên Thiên khí vận.Kết quả là, hắn bỏ ra mười một năm lắc Tiên Thiên khí vận.« tuyệt thế vô song: Tiên tư, mị lực đỉnh cấp »« Thiên Mệnh Kiếm Si:...",Chapter 85,Tình trạng: Đang Cập Nhật,"Lượt xem: 3,352,637","Lượt theo dõi: 12,030",https://truyenqqhot.com/truyen-tranh/dinh-cap-khi-van-lang-le-tu-luyen-ngan-nam-12788
Cướp Dâu,"Cơ hội ngàn năm có một đến với Lucina, cô con gái ngoài giá thú của Nam tước Berks. Vị vua vĩ đại và kẻ chinh phục Hakan, người cai trị Tayar, vùng đất của rồng. Một cơ hội sống khác được trao với điều kiện cô phải trở thành cô dâu của anh ta. Lucina, người đang rất tuyệt vọng nên dù chỉ là một nửa ...",Chapter 13,Tình trạng: Đang Cập Nhật,"Lượt xem: 160,867","Lượt theo dõi: 1,250",https://truyenqqhot.com/truyen-tranh/cuop-dau-13533
Bạn Của Em Trai,"Ga Eun là một sinh viên năm ba đại học, đang sống với người em trai học năm cuối trung học. Kể từ khi cha mẹ mất, Ga Eun vẫn luôn cố gắng mạnh mẽ và tự tin trong việc cân bằng giữa việc học và nuôi nấng em trai. Và sau khi bị bạn trai đá, hẹn hò trở thành việc cuối cùng mà cô ấy quan tâm… Cho đến kh...",Chapter 75,Tình trạng: Đang Cập Nhật,"Lượt xem: 83,491",Lượt theo dõi: 392,https://truyenqqhot.com/truyen-tranh/ban-cua-em-trai-13307
Xuyên Đến Cổ Đại Ta Được Muôn Ngàn Sủng Ái,"Minh Chiêu là linh hồn xuyên không , bị mẹ kế đẩy xuống tháp, đập vào người Chu Thừa Di bị bệnh câm từ nhỏ, nhưng vì một cú đập này mà hắn có thể mở miệng nói chuyện, từ đó về sau hắn liền coi Minh Chiêu là phúc tinh. Chu Thừa Di giải cứu Minh Chiêu khỏi tay mẹ kế độc ác một đường hộ tống cô trở về ...",Chapter 18,Tình trạng: Đang Cập Nhật,"Lượt xem: 45,631",Lượt theo dõi: 575,https://truyenqqhot.com/truyen-tranh/xuyen-den-co-dai-ta-duoc-muon-ngan-sung-ai-13522
Bá Chủ Học Đường Ss4,"Nối tiếp thành công của 3 phần truyện trước, kì này Seth Kang đã trở lại với các cuộc chiến bùng nổ cùng các âm mưu còn hoành tráng hơn xưa!!",Chapter 79,Tình trạng: Đang Cập Nhật,"Lượt xem: 891,879","Lượt theo dõi: 2,349",https://truyenqqhot.com/truyen-tranh/ba-chu-hoc-duong-ss4-12138
"Ly Hôn Xong , Tôi Quay Về Vả Mặt Chồng Cũ","Sau khi ly hôn, Hạ Tri Tâm mang theo gia sản trăm tỷ trở về, đối mặt với sự tỏ tình điên cuồng của chồng cũ liếm chó, nữ vương khinh miệt cười, a, quay đầu lại chó cỏ cũng không ăn, người kế tiếp sẽ càng ngoan.",Chapter 23,Tình trạng: Đang Cập Nhật,"Lượt xem: 36,529",Lượt theo dõi: 439,https://truyenqqhot.com/truyen-tranh/ly-hon-xong-toi-quay-ve-va-mat-chong-cu-13707
Chiến Lược: Tình Yêu Trong Sáng,"Tôi đã tận mắt chứng kiến bạn trai và bạn thân của tôi hôn nhau. Trớ trêu thay, lúc đó bên cạnh tôi còn có ‘Go Eun Hyuk’, cậu bạn thân đáng ghét của bạn trai tôi. Trong lúc hoảng loạn… tôi nhận ra mình thấy được chỉ số tình yêu được định sẵn của mỗi người?? Thậm chí chỉ số của tôi lại là số ‘0’ tròn...",Chapter 50,Tình trạng: Đang Cập Nhật,"Lượt xem: 526,993","Lượt theo dõi: 1,852",https://truyenqqhot.com/truyen-tranh/chien-luoc-tinh-yeu-trong-sang-12466
Bộ Thiên Ca,"Trong vầng sáng kỳ dị, đế vương hạ sinh một cặp song sinh long phương, bé trai mang nốt ruồi chu sa, bé gái mang bàn tay sáu ngón. Nhưng mà, hai đứa trẻ huynh muội ruột thịt lại bị vận mệnh tàn nhẫn tách ra! Một đứa Bồng Lai tiên trưởng bồng đi, từ từ bước trên con đường tu tiên, một đứa bị vứt bỏ ở...",Chapter 95,Tình trạng: Đang Cập Nhật,"Lượt xem: 864,983","Lượt theo dõi: 3,208",https://truyenqqhot.com/truyen-tranh/bo-thien-ca-8473
Ta Có Năm Đại Lão Ba Ba,"Bị sư phó nhặt được tiểu hòa thượng năm tuổi, nên xuống núi tìm ba ba. Tiểu hòa thượng mềm mại ôm một con tiểu sói con, bước chân ngắn nhỏ nhi tiến lên liền ôm chính mình ba ba chân dài nãi thanh nãi khí hô “Ba ba!” Một tiếng ba ba, kêu đến năm vị đại lão đồng thời hổ khu chấn động! Mềm mại mới vừa ...",Chapter 284,Tình trạng: Đang Cập Nhật,"Lượt xem: 2,339,211","Lượt theo dõi: 6,192",https://truyenqqhot.com/truyen-tranh/ta-co-nam-dai-lao-ba-ba-11284
Sigrid,,Chapter 35,Tình trạng: Đang Cập Nhật,"Lượt xem: 24,549",Lượt theo dõi: 301,https://truyenqqhot.com/truyen-tranh/sigrid-13705
Thương Nguyên Đồ,"Ta tên Mạnh Xuyên, năm nay mười lăm tuổi, là Đông Ninh phủ ""Kính Hồ đạo viện"" đương đại đại sư huynh.",Chapter 290,Tình trạng: Đang Cập Nhật,"Lượt xem: 3,253,345","Lượt theo dõi: 9,800",https://truyenqqhot.com/truyen-tranh/thuong-nguyen-do-9169
Dựa Vào Đại Lão Ổn Định Vị Trí C Trong Nam Đoàn,"Nghệ sĩ Diệp Tiện tuyến đầu xuyên không vào tiểu thuyết 《Ngạo kiều vua màn ảnh độc sủng ta》trở thành ác nữ phản diện cùng tên, sử dụng giá trị nhan sắc và thực lực của mình, cô thành công ngược gió lật bàn, khiến hàng vạn fan girl điên ...",Chapter 189,Tình trạng: Đang Cập Nhật,"Lượt xem: 818,858","Lượt theo dõi: 2,466",https://truyenqqhot.com/truyen-tranh/dua-vao-dai-lao-on-dinh-vi-tri-c-trong-nam-doan-11243
Chỉ Có Tình Yêu Mới Có Thể Ngăn Cản Hắc Hóa,"Nữ sinh trung học vô tình lạc vào thế giới trò chơi và biến thành một cô nhóc 10 tuổi, Nhiếp chính vương luôn muốn sát hại cô trong trò chơi lại trở thành “mục tiêu” của chính cô?! Cô phải bắt đầu công lược Nhiếp chính vương lúc còn là một đứa trẻ, từ khi hắn vẫn là một người có địa vị thấp, cô đã p...",Chapter 83,Tình trạng: Đang Cập Nhật,"Lượt xem: 288,270","Lượt theo dõi: 1,436",https://truyenqqhot.com/truyen-tranh/chi-co-tinh-yeu-moi-co-the-ngan-can-hac-hoa-12347
Hoàng Tử Bạch Tuyết Đã Bị Hoàng Hậu Bắt Đi,"Thường xuyên bỏ trốn khỏi cung, thô lỗ, nóng nảy, thường xuyên sử dụng bạo lực, tính khí thất thường. Hoàng tử Bạch Tuyết, một vị hoàng tử liều lĩnh, không sợ trời không sợ đất. Một ngày nọ người phụ nữ xuất hiện trước mặt hoàng tử tự nhận mình là hoàng hậu và 1 chiến dịch khắc phục tính nóng nảy củ...",Chapter 8,Tình trạng: Đang Cập Nhật,"Lượt xem: 43,887",Lượt theo dõi: 375,https://truyenqqhot.com/truyen-tranh/hoang-tu-bach-tuyet-da-bi-hoang-hau-bat-di-13694
"Đại Công Tước, Đó Chỉ Là Sai Lầm!","Mình đã vô tình bắt cóc Đại Công Tước mà mình luôn ngưỡng mộ. Và rồi mình đã cùng Đại Công Tước để lập một bản hợp đồng hẹn hò vì mình sợ sau này… “Vivian. Ta có thể hôn nàng không? ” Vâng? Chúng ta sẽ hôn nhau ngay khi bắt đầu hẹn hò sao? “Hôn đi, cả những việc tiếp theo nữa, và kết hôn với ta, Viv...",Chapter 28,Tình trạng: Đang Cập Nhật,"Lượt xem: 106,645","Lượt theo dõi: 1,415",https://truyenqqhot.com/truyen-tranh/dai-cong-tuoc-do-chi-la-sai-lam-12022
Tôi Vô Tình Cứu Được Em Trai Nam Chính,"Tôi đã sở hữu cơ thể của Charlotte Rania, một nhân vật phụ không hề được nhắc đến dù chỉ một chi tiết trong nguyên tác. Tôi đã từng nghĩ mình sẽ không bao giờ chứng kiến cái cảnh cuộc chiến giữa giới xã hội và chính trị đẫm máu. Cho đến khi tôi gặp được em trai nam chính và cứu em ấy. Theodor Heinst...",Chapter 29,Tình trạng: Đang Cập Nhật,"Lượt xem: 90,722","Lượt theo dõi: 1,024",https://truyenqqhot.com/truyen-tranh/toi-vo-tinh-cuu-duoc-em-trai-nam-chinh-13464
Thiên Kim Toàn Năng Đại Tài,"Ngày xưa đại lão doanh doanh tỉnh lại phát hiện mình trở thành tiểu nữ nhi của Doanh gia thất lạc, trở lại hào môn không chỉ muốn truyền máu cho tiểu cô, còn bị trào phúng chuyện không bằng thiên kim giả thay thế kia, phụ thân mặc kệ chuyện, mẫu thân lại càng thiên vị tiểu cô cảm thấy nguyên chủ khô...",Chapter 62,Tình trạng: Đang Cập Nhật,"Lượt xem: 448,456","Lượt theo dõi: 2,412",https://truyenqqhot.com/truyen-tranh/thien-kim-toan-nang-dai-tai-12801
Ushiro No Shoumen Kamui-San,"Shizuka là một nữ sinh bình thường, người mà có thể nhìn thấy những hồn ma. Cô làm việc với tư cách là một trợ lí của một nhà ngoại cảm nổi tiếng tên là Kamui. Và thanh niên này có một kĩ thuật trừ tà... độc nhất vô nhị. CHỊCH!",Chapter 36,Tình trạng: Đang Cập Nhật,"Lượt xem: 722,963","Lượt theo dõi: 3,909",https://truyenqqhot.com/truyen-tranh/ushiro-no-shoumen-kamui-san-10834
Ta Live Stream Trong Lãnh Cung,"Show tình ái cổ đại + học thuyết Truman! Nữ chính kênh livestream sinh tồn dã ngoại bị đưa vào “Thành Cổ Nhân Tạo”, trở thành một trong những người được hoàng đế top stream tuyển phi, cô vốn chỉ là một tấm bia đỡ đạn, nhưng lại len lỏi ngàn đường mà phản công, đột phá vòng vây, trở thành thí sinh ti...",Chapter 26,Tình trạng: Đang Cập Nhật,"Lượt xem: 102,192","Lượt theo dõi: 1,039",https://truyenqqhot.com/truyen-tranh/ta-live-stream-trong-lanh-cung-12848
Từ Chức Nghiệp Yếu Nhất Trở Thành '' Thợ Rèn'' Mạnh Nhất,"Con người của thế giới này được Thượng đế ban cho nghề nghiệp và vũ khí được gọi là Thần khí. Vũ khí con người tự tạo ra là rác thải. Đó là lý do tại sao, những nghề bị người đời khinh bỉ nhất là “Thợ rèn”, người có thể chế tạo và sửa đổi vũ khí. Nhân vật chính Relius đã có là kẻ xui xẻo khi được ba...",Chapter 67,Tình trạng: Đang Cập Nhật,"Lượt xem: 1,302,961","Lượt theo dõi: 8,521",https://truyenqqhot.com/truyen-tranh/tu-chuc-nghiep-yeu-nhat-tro-thanh-tho-ren-manh-nhat-11122
My Split Little Sister,"Sau nhiều năm hầu như không nói chuyện với anh trai của mình, Uiha đột nhiên tỉnh dậy và thấy rằng mình có tận 2 người, đó là cô và bản sao của cô. Đặc biệt là bản sao đó lại suốt ngày bám chặt lấy anh trai Uiha và...",Chapter 36,Tình trạng: Đang Cập Nhật,"Lượt xem: 133,766",Lượt theo dõi: 806,https://truyenqqhot.com/truyen-tranh/my-split-little-sister-8925
